Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths
2010,Cancer,Minnesota,MN,5,0-54,Floating,All,967,3991440,910,57
2010,Cancer,Oklahoma,OK,6,0-54,Floating,All,971,2804155,602,369
2010,Cancer,Arizona,AZ,9,0-54,Floating,All,1136,4783958,989,147
2010,Cancer,Wisconsin,WI,5,0-54,Floating,All,1171,4209861,977,194
2010,Cancer,South Carolina,SC,4,0-54,Floating,All,1226,3409695,755,471
2010,Cancer,Kentucky,KY,4,0-54,Floating,All,1244,3222147,732,512
2010,Cancer,Louisiana,LA,6,0-54,Floating,All,1272,3439953,746,526
2010,Cancer,Alabama,AL,4,0-54,Floating,All,1291,3533911,790,501
2010,Cancer,Maryland,MD,3,0-54,Floating,All,1324,4370142,1019,305
2010,Cancer,Washington,WA,10,0-54,Floating,All,1343,5061698,1134,209
2010,Cancer,Massachusetts,MA,1,0-54,Floating,All,1346,4841536,1141,206
2010,Cancer,Missouri,MO,7,0-54,Floating,All,1523,4427355,1001,522
2010,Cancer,Indiana,IN,5,0-54,Floating,All,1621,4873551,1078,543
2010,Cancer,New Jersey,NJ,2,0-54,Floating,All,1731,6559736,1558,173
2010,Cancer,Virginia,VA,3,0-54,Floating,All,1775,6069123,1386,389
2010,Cancer,Tennessee,TN,4,0-54,Floating,All,1833,4706928,1060,773
2010,Cancer,Georgia,GA,4,0-54,Floating,All,2292,7586061,1630,662
2010,Cancer,North Carolina,NC,4,0-54,Floating,All,2369,7162643,1585,784
2010,Cancer,Michigan,MI,5,0-54,Floating,All,2574,7270113,1690,884
2010,Cancer,Illinois,IL,5,0-54,Floating,All,2877,9748212,2152,725
2010,Cancer,Ohio,OH,5,0-54,Floating,All,2977,8462223,1955,1022
2010,Cancer,Pennsylvania,PA,3,0-54,Floating,All,3020,9120728,2162,858
2010,Cancer,New York,NY,2,0-54,Floating,All,4050,14456491,3287,763
2010,Cancer,Florida,FL,4,0-54,Floating,All,4365,13204040,3097,1268
2010,Cancer,Texas,TX,6,0-54,Floating,All,5321,19945984,4066,1255
2010,Cancer,California,CA,9,0-54,Floating,All,6911,28970949,6154,757
2011,Cancer,Wyoming,WY,8,0-54,Floating,All,101,418771,90,14
2011,Cancer,North Dakota,ND,8,0-54,Floating,All,110,499321,104,6
2011,Cancer,Alaska,AK,10,0-54,Floating,All,142,573620,122,21
2011,Cancer,Vermont,VT,1,0-54,Floating,All,146,438778,107,41
2011,Cancer,South Dakota,SD,8,0-54,Floating,All,148,602114,127,23
2011,Cancer,"District ofColumbia",DC,3,0-54,Floating,All,152,481065,92,62
2011,Cancer,Rhode Island,RI,1,0-54,Floating,All,191,761483,175,21
2011,Cancer,Montana,MT,8,0-54,Floating,All,199,701820,157,42
2011,Cancer,Delaware,DE,3,0-54,Floating,All,236,657439,147,90
2011,Cancer,Idaho,ID,10,0-54,Floating,All,257,1193735,236,25
2011,Cancer,Hawaii,HI,9,0-54,Floating,All,280,992670,214,66
2011,Cancer,New Hampshire,NH,1,0-54,Floating,All,292,947601,237,55
2011,Cancer,Maine,ME,1,0-54,Floating,All,304,912012,228,76
2011,Cancer,Nebraska,NE,7,0-54,Floating,All,373,1368686,285,88
2011,Cancer,New Mexico,NM,6,0-54,Floating,All,387,1533528,320,67
2011,Cancer,Utah,UT,8,0-54,Floating,All,396,2303971,379,19
2011,Cancer,Nevada,NV,9,0-54,Floating,All,511,2057537,433,78
2011,Cancer,West Virginia,WV,3,0-54,Floating,All,547,1281653,297,250
2011,Cancer,Kansas,KS,7,0-54,Floating,All,605,2142425,446,159
2011,Cancer,Iowa,IA,7,0-54,Floating,All,646,2215522,477,169
2011,Cancer,Connecticut,CT,1,0-54,Floating,All,669,2603587,620,49
2011,Cancer,Arkansas,AR,6,0-54,Floating,All,735,2145281,454,281
2011,Cancer,Oregon,OR,10,0-54,Floating,All,779,2789611,601,178
2011,Cancer,Colorado,CO,8,0-54,Floating,All,817,3912356,836,0
2011,Cancer,Mississippi,MS,4,0-54,Floating,All,904,2229965,463,441
2011,Cancer,Oklahoma,OK,6,0-54,Floating,All,924,2816313,582,342
2011,Cancer,Minnesota,MN,5,0-54,Floating,All,1034,3981878,882,152
2011,Cancer,Arizona,AZ,9,0-54,Floating,All,1116,4804440,970,146
2011,Cancer,Wisconsin,WI,5,0-54,Floating,All,1212,4186211,945,267
2011,Cancer,Alabama,AL,4,0-54,Floating,All,1247,3519930,764,485
2011,Cancer,Washington,WA,10,0-54,Floating,All,1247,5092725,1102,145
2011,Cancer,Louisiana,LA,6,0-54,Floating,All,1252,3442371,723,529
2011,Cancer,Kentucky,KY,4,0-54,Floating,All,1256,3217037,711,546
2011,Cancer,South Carolina,SC,4,0-54,Floating,All,1261,3413978,737,524
2011,Cancer,Maryland,MD,3,0-54,Floating,All,1308,4372431,994,314
2011,Cancer,Massachusetts,MA,1,0-54,Floating,All,1322,4827782,1111,211
2011,Cancer,Missouri,MO,7,0-54,Floating,All,1426,4402339,966,460
2011,Cancer,Indiana,IN,5,0-54,Floating,All,1567,4855658,1044,523
2011,Cancer,Tennessee,TN,4,0-54,Floating,All,1682,4706585,1033,649
2011,Cancer,New Jersey,NJ,2,0-54,Floating,All,1765,6525428,1515,250
2011,Cancer,Virginia,VA,3,0-54,Floating,All,1781,6090243,1352,429
2011,Cancer,North Carolina,NC,4,0-54,Floating,All,2246,7190149,1553,693
2011,Cancer,Georgia,GA,4,0-54,Floating,All,2300,7621743,1599,701
2011,Cancer,Michigan,MI,5,0-54,Floating,All,2408,7182879,1622,786
2011,Cancer,Illinois,IL,5,0-54,Floating,All,2746,9691144,2086,660
2011,Cancer,Ohio,OH,5,0-54,Floating,All,2858,8380900,1881,977
2011,Cancer,Pennsylvania,PA,3,0-54,Floating,All,2927,9066485,2088,839
2011,Cancer,New York,NY,2,0-54,Floating,All,3977,14411337,3199,778
2011,Cancer,Florida,FL,4,0-54,Floating,All,4205,13263678,3036,1169
2011,Cancer,Texas,TX,6,0-54,Floating,All,5193,20233889,4018,1175
2011,Cancer,California,CA,9,0-54,Floating,All,6820,29073532,6032,788
2012,Cancer,Wyoming,WY,8,0-54,Floating,All,102,421965,89,15
2012,Cancer,North Dakota,ND,8,0-54,Floating,All,107,511014,104,8
2012,Cancer,Alaska,AK,10,0-54,Floating,All,133,576136,120,13
2012,Cancer,"District ofColumbia",DC,3,0-54,Floating,All,140,492896,93,48
2012,Cancer,Vermont,VT,1,0-54,Floating,All,146,433200,105,41
2012,Cancer,South Dakota,SD,8,0-54,Floating,All,155,604667,126,31
2012,Cancer,Montana,MT,8,0-54,Floating,All,187,700019,154,36
2012,Cancer,Rhode Island,RI,1,0-54,Floating,All,194,754781,173,21
2012,Cancer,Delaware,DE,3,0-54,Floating,All,226,658903,146,80
2012,Cancer,Idaho,ID,10,0-54,Floating,All,244,1190985,234,13
2012,Cancer,Hawaii,HI,9,0-54,Floating,All,249,1000312,212,37
2012,Cancer,New Hampshire,NH,1,0-54,Floating,All,266,937403,235,31
2012,Cancer,Maine,ME,1,0-54,Floating,All,301,901368,225,76
2012,Cancer,Nebraska,NE,7,0-54,Floating,All,325,1371125,282,46
2012,Cancer,Utah,UT,8,0-54,Floating,All,356,2322493,381,8
2012,Cancer,New Mexico,NM,6,0-54,Floating,All,377,1523335,315,62
2012,Cancer,Nevada,NV,9,0-54,Floating,All,492,2066607,435,57
2012,Cancer,West Virginia,WV,3,0-54,Floating,All,521,1271739,292,229
2012,Cancer,Kansas,KS,7,0-54,Floating,All,604,2140526,439,165
2012,Cancer,Iowa,IA,7,0-54,Floating,All,621,2210249,472,149
2012,Cancer,Connecticut,CT,1,0-54,Floating,All,670,2590162,615,55
2012,Cancer,Oregon,OR,10,0-54,Floating,All,711,2785036,596,115
2012,Cancer,Arkansas,AR,6,0-54,Floating,All,747,2142389,449,298
2012,Cancer,Colorado,CO,8,0-54,Floating,All,816,3932463,832,7
2012,Cancer,Mississippi,MS,4,0-54,Floating,All,889,2217579,457,432
2012,Cancer,Minnesota,MN,5,0-54,Floating,All,957,3973953,874,83
2012,Cancer,Oklahoma,OK,6,0-54,Floating,All,981,2818974,576,405
2012,Cancer,Wisconsin,WI,5,0-54,Floating,All,1095,4156095,935,160
2012,Cancer,South Carolina,SC,4,0-54,Floating,All,1109,3417541,735,377
2012,Cancer,Arizona,AZ,9,0-54,Floating,All,1165,4816889,970,195
2012,Cancer,Louisiana,LA,6,0-54,Floating,All,1209,3439801,715,494
2012,Cancer,Maryland,MD,3,0-54,Floating,All,1226,4384817,993,233
2012,Cancer,Kentucky,KY,4,0-54,Floating,All,1259,3202984,703,556
2012,Cancer,Washington,WA,10,0-54,Floating,All,1276,5104009,1096,180
2012,Cancer,Alabama,AL,4,0-54,Floating,All,1288,3507235,756,532
2012,Cancer,Massachusetts,MA,1,0-54,Floating,All,1295,4837619,1109,186
2012,Cancer,Missouri,MO,7,0-54,Floating,All,1445,4376051,952,493
2012,Cancer,Indiana,IN,5,0-54,Floating,All,1633,4835557,1034,599
2012,Cancer,Tennessee,TN,4,0-54,Floating,All,1692,4715100,1027,665
2012,Cancer,New Jersey,NJ,2,0-54,Floating,All,1710,6510472,1511,199
2012,Cancer,Virginia,VA,3,0-54,Floating,All,1759,6116914,1350,409
2012,Cancer,North Carolina,NC,4,0-54,Floating,All,2141,7204890,1553,588
2012,Cancer,Georgia,GA,4,0-54,Floating,All,2212,7645735,1602,610
2012,Cancer,Michigan,MI,5,0-54,Floating,All,2256,7118809,1600,656
2012,Cancer,Illinois,IL,5,0-54,Floating,All,2776,9622937,2065,711
2012,Cancer,Ohio,OH,5,0-54,Floating,All,2795,8309485,1853,942
2012,Cancer,Pennsylvania,PA,3,0-54,Floating,All,2873,9010413,2062,811
2012,Cancer,New York,NY,2,0-54,Floating,All,3898,14397810,3184,714
2012,Cancer,Florida,FL,4,0-54,Floating,All,4296,13344075,3046,1250
2012,Cancer,Texas,TX,6,0-54,Floating,All,5158,20419493,4034,1124
2012,Cancer,California,CA,9,0-54,Floating,All,6897,29137472,6030,867
2013,Cancer,Wyoming,WY,8,0-54,Floating,All,87,423558,83,11
2013,Cancer,North Dakota,ND,8,0-54,Floating,All,106,530392,100,9
2013,Cancer,"District ofColumbia",DC,3,0-54,Floating,All,122,504423,92,38
2013,Cancer,Vermont,VT,1,0-54,Floating,All,135,428900,98,40
2013,Cancer,Alaska,AK,10,0-54,Floating,All,144,576223,110,34
2013,Cancer,Montana,MT,8,0-54,Floating,All,147,701241,144,7
2013,Cancer,South Dakota,SD,8,0-54,Floating,All,151,609058,119,36
2013,Cancer,Rhode Island,RI,1,0-54,Floating,All,204,748819,163,44
2013,Cancer,Delaware,DE,3,0-54,Floating,All,211,657438,139,72
2013,Cancer,Hawaii,HI,9,0-54,Floating,All,249,1005151,200,51
2013,Cancer,New Hampshire,NH,1,0-54,Floating,All,265,926928,220,45
2013,Cancer,Idaho,ID,10,0-54,Floating,All,273,1192982,224,49
2013,Cancer,Maine,ME,1,0-54,Floating,All,296,889106,211,85
2013,Cancer,Nebraska,NE,7,0-54,Floating,All,330,1373204,267,63
2013,Cancer,New Mexico,NM,6,0-54,Floating,All,349,1510659,295,55
2013,Cancer,Utah,UT,8,0-54,Floating,All,365,2347648,370,17
2013,Cancer,Nevada,NV,9,0-54,Floating,All,485,2072067,420,65
2013,Cancer,West Virginia,WV,3,0-54,Floating,All,506,1262333,276,230
2013,Cancer,Kansas,KS,7,0-54,Floating,All,529,2132047,412,117
2013,Cancer,Iowa,IA,7,0-54,Floating,All,611,2207992,446,165
2013,Cancer,Connecticut,CT,1,0-54,Floating,All,676,2573026,580,96
2013,Cancer,Oregon,OR,10,0-54,Floating,All,685,2785876,568,117
2013,Cancer,Arkansas,AR,6,0-54,Floating,All,708,2137988,427,281
2013,Cancer,Colorado,CO,8,0-54,Floating,All,772,3964815,796,5
2013,Cancer,Oklahoma,OK,6,0-54,Floating,All,898,2832317,548,350
2013,Cancer,Mississippi,MS,4,0-54,Floating,All,908,2207179,434,474
2013,Cancer,Minnesota,MN,5,0-54,Floating,All,943,3968937,828,115
2013,Cancer,Wisconsin,WI,5,0-54,Floating,All,1096,4127301,883,214
2013,Cancer,South Carolina,SC,4,0-54,Floating,All,1103,3427009,705,402
2013,Cancer,Arizona,AZ,9,0-54,Floating,All,1134,4830912,931,203
2013,Cancer,Kentucky,KY,4,0-54,Floating,All,1166,3189299,669,497
2013,Cancer,Maryland,MD,3,0-54,Floating,All,1207,4383446,947,260
2013,Cancer,Louisiana,LA,6,0-54,Floating,All,1223,3434333,680,543
2013,Cancer,Alabama,AL,4,0-54,Floating,All,1226,3489757,720,506
2013,Cancer,Massachusetts,MA,1,0-54,Floating,All,1233,4836384,1057,185
2013,Cancer,Washington,WA,10,0-54,Floating,All,1258,5122978,1046,212
2013,Cancer,Missouri,MO,7,0-54,Floating,All,1400,4358380,900,500
2013,Cancer,Indiana,IN,5,0-54,Floating,All,1513,4826383,981,532
2013,Cancer,Tennessee,TN,4,0-54,Floating,All,1628,4711398,980,648
2013,Cancer,Virginia,VA,3,0-54,Floating,All,1665,6132102,1287,378
2013,Cancer,New Jersey,NJ,2,0-54,Floating,All,1673,6488166,1437,236
2013,Cancer,North Carolina,NC,4,0-54,Floating,All,2068,7221044,1492,579
2013,Cancer,Georgia,GA,4,0-54,Floating,All,2235,7641024,1539,696
2013,Cancer,Michigan,MI,5,0-54,Floating,All,2236,7060721,1507,729
2013,Cancer,Illinois,IL,5,0-54,Floating,All,2578,9548590,1960,618
2013,Cancer,Pennsylvania,PA,3,0-54,Floating,All,2665,8941622,1944,721
2013,Cancer,Ohio,OH,5,0-54,Floating,All,2772,8262611,1746,1026
2013,Cancer,New York,NY,2,0-54,Floating,All,3776,14361157,3036,740
2013,Cancer,Florida,FL,4,0-54,Floating,All,4147,13398925,2917,1230
2013,Cancer,Texas,TX,6,0-54,Floating,All,5114,20607131,3889,1225
2013,Cancer,California,CA,9,0-54,Floating,All,6719,29137354,5783,936
2014,Cancer,Wyoming,WY,8,0-54,Floating,All,83,421693,80,4
2014,Cancer,North Dakota,ND,8,0-54,Floating,All,101,542252,98,5
2014,Cancer,Alaska,AK,10,0-54,Floating,All,129,574269,107,26
2014,Cancer,Vermont,VT,1,0-54,Floating,All,131,424139,94,37
2014,Cancer,"District ofColumbia",DC,3,0-54,Floating,All,152,515139,92,60
2014,Cancer,Montana,MT,8,0-54,Floating,All,154,702030,140,16
2014,Cancer,South Dakota,SD,8,0-54,Floating,All,163,611157,116,51
2014,Cancer,Delaware,DE,3,0-54,Floating,All,170,657675,137,35
2014,Cancer,Rhode Island,RI,1,0-54,Floating,All,223,746642,159,64
2014,Cancer,Hawaii,HI,9,0-54,Floating,All,234,1011618,196,42
2014,Cancer,New Hampshire,NH,1,0-54,Floating,All,245,918055,213,33
2014,Cancer,Idaho,ID,10,0-54,Floating,All,266,1201523,221,45
2014,Cancer,Maine,ME,1,0-54,Floating,All,276,880207,204,75
2014,Cancer,New Mexico,NM,6,0-54,Floating,All,353,1497317,286,67
2014,Cancer,Nebraska,NE,7,0-54,Floating,All,370,1375622,260,110
2014,Cancer,Utah,UT,8,0-54,Floating,All,392,2371073,369,23
2014,Cancer,West Virginia,WV,3,0-54,Floating,All,502,1251222,267,235
2014,Cancer,Nevada,NV,9,0-54,Floating,All,508,2091711,420,88
2014,Cancer,Kansas,KS,7,0-54,Floating,All,513,2126100,401,112
2014,Cancer,Iowa,IA,7,0-54,Floating,All,590,2208636,435,155
2014,Cancer,Connecticut,CT,1,0-54,Floating,All,597,2553493,564,36
2014,Cancer,Arkansas,AR,6,0-54,Floating,All,690,2130505,418,277
2014,Cancer,Oregon,OR,10,0-54,Floating,All,718,2795718,561,158
2014,Cancer,Colorado,CO,8,0-54,Floating,All,805,4005565,787,23
2014,Cancer,Oklahoma,OK,6,0-54,Floating,All,825,2840302,537,288
2014,Cancer,Mississippi,MS,4,0-54,Floating,All,844,2192701,423,421
2014,Cancer,Minnesota,MN,5,0-54,Floating,All,907,3965195,807,104
2014,Cancer,Wisconsin,WI,5,0-54,Floating,All,1039,4101325,857,182
2014,Cancer,South Carolina,SC,4,0-54,Floating,All,1097,3439310,695,402
2014,Cancer,Arizona,AZ,9,0-54,Floating,All,1113,4867353,924,189
2014,Cancer,Massachusetts,MA,1,0-54,Floating,All,1132,4843873,1036,97
2014,Cancer,Alabama,AL,4,0-54,Floating,All,1138,3475969,704,434
2014,Cancer,Louisiana,LA,6,0-54,Floating,All,1169,3428916,665,504
2014,Cancer,Kentucky,KY,4,0-54,Floating,All,1210,3180821,653,557
2014,Cancer,Washington,WA,10,0-54,Floating,All,1219,5156924,1030,189
2014,Cancer,Maryland,MD,3,0-54,Floating,All,1286,4388756,928,358
2014,Cancer,Missouri,MO,7,0-54,Floating,All,1341,4340845,875,466
2014,Cancer,Indiana,IN,5,0-54,Floating,All,1470,4813030,957,513
2014,Cancer,Tennessee,TN,4,0-54,Floating,All,1614,4721386,963,651
2014,Cancer,New Jersey,NJ,2,0-54,Floating,All,1642,6470444,1406,236
2014,Cancer,Virginia,VA,3,0-54,Floating,All,1675,6138979,1262,413
2014,Cancer,Georgia,GA,4,0-54,Floating,All,2075,7666602,1521,554
2014,Cancer,North Carolina,NC,4,0-54,Floating,All,2129,7238010,1473,656
2014,Cancer,Michigan,MI,5,0-54,Floating,All,2193,7013493,1465,728
2014,Cancer,Illinois,IL,5,0-54,Floating,All,2410,9472967,1913,497
2014,Cancer,Pennsylvania,PA,3,0-54,Floating,All,2596,8885010,1889,707
2014,Cancer,Ohio,OH,5,0-54,Floating,All,2664,8218728,1697,967
2014,Cancer,New York,NY,2,0-54,Floating,All,3731,14348523,2976,755
2014,Cancer,Florida,FL,4,0-54,Floating,All,4063,13528007,2892,1171
2014,Cancer,Texas,TX,6,0-54,Floating,All,5002,20895581,3878,1124
2014,Cancer,California,CA,9,0-54,Floating,All,6570,29289853,5744,826
2015,Cancer,Wyoming,WY,8,0-54,Floating,All,82,420120,75,7
2015,Cancer,North Dakota,ND,8,0-54,Floating,All,113,555462,94,19
2015,Cancer,Vermont,VT,1,0-54,Floating,All,117,419404,88,31
2015,Cancer,"District ofColumbia",DC,3,0-54,Floating,All,127,525535,89,40
2015,Cancer,Alaska,AK,10,0-54,Floating,All,128,571971,100,28
2015,Cancer,South Dakota,SD,8,0-54,Floating,All,147,609783,109,39
2015,Cancer,Delaware,DE,3,0-54,Floating,All,177,657631,130,50
2015,Cancer,Rhode Island,RI,1,0-54,Floating,All,183,741497,150,34
2015,Cancer,Montana,MT,8,0-54,Floating,All,193,703459,132,62
2015,Cancer,Hawaii,HI,9,0-54,Floating,All,235,1015246,186,49
2015,Cancer,Idaho,ID,10,0-54,Floating,All,237,1207866,211,29
2015,Cancer,New Hampshire,NH,1,0-54,Floating,All,254,909819,200,58
2015,Cancer,Maine,ME,1,0-54,Floating,All,261,870186,191,70
2015,Cancer,Nebraska,NE,7,0-54,Floating,All,315,1378764,247,68
2015,Cancer,New Mexico,NM,6,0-54,Floating,All,351,1483223,269,85
2015,Cancer,Utah,UT,8,0-54,Floating,All,354,2403619,359,21
2015,Cancer,West Virginia,WV,3,0-54,Floating,All,449,1238918,252,197
2015,Cancer,Nevada,NV,9,0-54,Floating,All,492,2114554,407,85
2015,Cancer,Kansas,KS,7,0-54,Floating,All,529,2118028,378,151
2015,Cancer,Iowa,IA,7,0-54,Floating,All,563,2207705,411,152
2015,Cancer,Connecticut,CT,1,0-54,Floating,All,571,2527114,531,40
2015,Cancer,Oregon,OR,10,0-54,Floating,All,663,2822973,542,121
2015,Cancer,Arkansas,AR,6,0-54,Floating,All,714,2126535,398,316
2015,Cancer,Mississippi,MS,4,0-54,Floating,All,724,2174965,400,324
2015,Cancer,Colorado,CO,8,0-54,Floating,All,733,4059389,757,17
2015,Cancer,Oklahoma,OK,6,0-54,Floating,All,875,2851577,511,364
2015,Cancer,Minnesota,MN,5,0-54,Floating,All,904,3955980,763,141
2015,Cancer,Wisconsin,WI,5,0-54,Floating,All,1010,4074270,807,203
2015,Cancer,Louisiana,LA,6,0-54,Floating,All,1051,3420100,629,422
2015,Cancer,South Carolina,SC,4,0-54,Floating,All,1059,3457060,667,392
2015,Cancer,Arizona,AZ,9,0-54,Floating,All,1078,4894310,890,188
2015,Cancer,Massachusetts,MA,1,0-54,Floating,All,1114,4844355,986,128
2015,Cancer,Maryland,MD,3,0-54,Floating,All,1127,4375102,881,246
2015,Cancer,Alabama,AL,4,0-54,Floating,All,1146,3456820,668,478
2015,Cancer,Washington,WA,10,0-54,Floating,All,1156,5205434,991,166
2015,Cancer,Kentucky,KY,4,0-54,Floating,All,1178,3166782,619,559
2015,Cancer,Missouri,MO,7,0-54,Floating,All,1295,4323608,827,468
2015,Cancer,Indiana,IN,5,0-54,Floating,All,1456,4797789,907,549
2015,Cancer,New Jersey,NJ,2,0-54,Floating,All,1550,6434597,1332,218
2015,Cancer,Virginia,VA,3,0-54,Floating,All,1568,6133663,1202,366
2015,Cancer,Tennessee,TN,4,0-54,Floating,All,1598,4728564,921,677
2015,Cancer,North Carolina,NC,4,0-54,Floating,All,2001,7255478,1413,588
2015,Cancer,Georgia,GA,4,0-54,Floating,All,2045,7700764,1463,582
2015,Cancer,Michigan,MI,5,0-54,Floating,All,2091,6968019,1384,707
2015,Cancer,Illinois,IL,5,0-54,Floating,All,2488,9385102,1809,679
2015,Cancer,Pennsylvania,PA,3,0-54,Floating,All,2529,8830835,1783,746
2015,Cancer,Ohio,OH,5,0-54,Floating,All,2580,8175041,1604,976
2015,Cancer,New York,NY,2,0-54,Floating,All,3542,14287476,2826,716
2015,Cancer,Florida,FL,4,0-54,Floating,All,3989,13675141,2787,1202
2015,Cancer,Texas,TX,6,0-54,Floating,All,4844,21192315,3754,1090
2015,Cancer,California,CA,9,0-54,Floating,All,6422,29326201,5508,914
2005,Cancer,Wyoming,WY,8,0-54,Floating,Metropolitan,34,120025,28,8
2005,Cancer,Vermont,VT,1,0-54,Floating,Metropolitan,49,163631,38,12
2005,Cancer,North Dakota,ND,8,0-54,Floating,Metropolitan,56,247067,52,8
2005,Cancer,Montana,MT,8,0-54,Floating,Metropolitan,63,252496,59,6
2005,Cancer,South Dakota,SD,8,0-54,Floating,Metropolitan,94,271036,60,34
2005,Cancer,Alaska,AK,10,0-54,Floating,Metropolitan,98,372788,83,15
2005,Cancer,Idaho,ID,10,0-54,Floating,Metropolitan,153,728954,153,13
2005,Cancer,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,165,442285,94,71
2005,Cancer,Maine,ME,1,0-54,Floating,Metropolitan,193,576227,144,51
2005,Cancer,Nebraska,NE,7,0-54,Floating,Metropolitan,197,866678,185,20
2005,Cancer,Delaware,DE,3,0-54,Floating,Metropolitan,201,639944,146,57
2005,Cancer,New Hampshire,NH,1,0-54,Floating,Metropolitan,201,632951,155,48
2005,Cancer,Rhode Island,RI,1,0-54,Floating,Metropolitan,231,807453,188,45
2005,Cancer,Hawaii,HI,9,0-54,Floating,Metropolitan,234,803834,182,52
2005,Cancer,New Mexico,NM,6,0-54,Floating,Metropolitan,240,984747,218,23
2005,Cancer,Utah,UT,8,0-54,Floating,Metropolitan,322,1841098,318,17
2005,Cancer,West Virginia,WV,3,0-54,Floating,Metropolitan,339,808468,196,143
2005,Cancer,Iowa,IA,7,0-54,Floating,Metropolitan,357,1285960,281,77
2005,Cancer,Mississippi,MS,4,0-54,Floating,Metropolitan,375,1011105,218,158
2005,Cancer,Kansas,KS,7,0-54,Floating,Metropolitan,417,1418988,312,106
2005,Cancer,Nevada,NV,9,0-54,Floating,Metropolitan,447,1710999,370,79
2005,Cancer,Arkansas,AR,6,0-54,Floating,Metropolitan,475,1259143,271,204
2005,Cancer,Oklahoma,OK,6,0-54,Floating,Metropolitan,628,1756917,385,245
2005,Cancer,Kentucky,KY,4,0-54,Floating,Metropolitan,634,1843008,416,223
2005,Cancer,Oregon,OR,10,0-54,Floating,Metropolitan,671,2284572,528,143
2005,Cancer,Connecticut,CT,1,0-54,Floating,Metropolitan,689,2510445,601,91
2005,Cancer,Minnesota,MN,5,0-54,Floating,Metropolitan,753,3104338,702,59
2005,Cancer,Colorado,CO,8,0-54,Floating,Metropolitan,781,3209580,721,83
2005,Cancer,Wisconsin,WI,5,0-54,Floating,Metropolitan,930,3160317,722,208
2005,Cancer,Alabama,AL,4,0-54,Floating,Metropolitan,968,2615416,590,379
2005,Cancer,South Carolina,SC,4,0-54,Floating,Metropolitan,1003,2698613,604,399
2005,Cancer,Arizona,AZ,9,0-54,Floating,Metropolitan,1051,4239767,883,178
2005,Cancer,Missouri,MO,7,0-54,Floating,Metropolitan,1147,3299452,748,399
2005,Cancer,Louisiana,LA,6,0-54,Floating,Metropolitan,1163,2989925,660,503
2005,Cancer,Washington,WA,10,0-54,Floating,Metropolitan,1221,4393310,1015,212
2005,Cancer,Indiana,IN,5,0-54,Floating,Metropolitan,1275,3751373,831,444
2005,Cancer,Tennessee,TN,4,0-54,Floating,Metropolitan,1362,3534203,797,565
2005,Cancer,Massachusetts,MA,1,0-54,Floating,Metropolitan,1392,4798928,1126,266
2005,Cancer,Maryland,MD,3,0-54,Floating,Metropolitan,1432,4253179,991,441
